Matrix Size,CPUs,Function,Implementation,MPI Implementation,Execution Time, Execution Time (no msg)
1024,32,TRANSPOSITION,MPI,SCATTER,0.002432823,0.000296354
1024,32,SYMMETRY,MPI,REDUCE,0.003793001,0.000203609
1024,32,TRANSPOSITION,MPI,SCATTER,0.002415657,0.000293016
1024,32,SYMMETRY,MPI,REDUCE,0.003932476,0.000211477
1024,32,TRANSPOSITION,MPI,SCATTER,0.002494574,0.000293970
1024,32,SYMMETRY,MPI,REDUCE,0.003907204,0.000208855
1024,32,TRANSPOSITION,MPI,SCATTER,0.002416849,0.000292063
1024,32,TRANSPOSITION,MPI,SCATTER,0.002402306,0.000291824
1024,32,TRANSPOSITION,MPI,BROADCAST,0.004991770,0.000194073
1024,32,TRANSPOSITION,MPI,SCATTER,0.002539396,0.000299692
1024,32,TRANSPOSITION,MPI,BROADCAST,0.004911184,0.000193834
1024,32,TRANSPOSITION,MPI,SCATTER,0.002407074,0.000303030
1024,32,TRANSPOSITION,MPI,BROADCAST,0.004803181,0.000197887
1024,32,TRANSPOSITION,MPI,SCATTER,0.002504349,0.000297070
1024,32,TRANSPOSITION,MPI,BROADCAST,0.004753351,0.000195503
1024,32,TRANSPOSITION,MPI,SCATTER,0.002496481,0.000297785
1024,32,TRANSPOSITION,MPI,BROADCAST,0.004810333,0.000198364
2048,32,SYMMETRY,MPI,REDUCE,0.020148754,0.002118111
2048,32,TRANSPOSITION,MPI,SCATTER,0.012451410,0.001392603
2048,32,SYMMETRY,MPI,REDUCE,0.018940926,0.002010822
2048,32,TRANSPOSITION,MPI,SCATTER,0.013297796,0.001323462
2048,32,SYMMETRY,MPI,REDUCE,0.019091845,0.002326965
2048,32,TRANSPOSITION,MPI,SCATTER,0.013542891,0.001199722
2048,32,SYMMETRY,MPI,REDUCE,0.019649982,0.002144814
2048,32,TRANSPOSITION,MPI,SCATTER,0.013195515,0.001199722
2048,32,SYMMETRY,MPI,REDUCE,0.019639492,0.002317190
2048,32,TRANSPOSITION,MPI,SCATTER,0.013398170,0.001203775
2048,32,TRANSPOSITION,MPI,SCATTER,0.010937214,0.001197815
2048,32,TRANSPOSITION,MPI,BROADCAST,0.025488615,0.001792669
2048,32,TRANSPOSITION,MPI,SCATTER,0.011666775,0.001165628
2048,32,TRANSPOSITION,MPI,BROADCAST,0.025882721,0.002029419
2048,32,TRANSPOSITION,MPI,SCATTER,0.011308908,0.001205206
2048,32,TRANSPOSITION,MPI,BROADCAST,0.025369644,0.001987457
2048,32,TRANSPOSITION,MPI,SCATTER,0.011638403,0.001198530
2048,32,TRANSPOSITION,MPI,BROADCAST,0.025706768,0.001828194
2048,32,TRANSPOSITION,MPI,SCATTER,0.011379242,0.001200676
2048,32,TRANSPOSITION,MPI,BROADCAST,0.025344610,0.001917362
4096,32,SYMMETRY,MPI,REDUCE,0.141748905,0.010150909
4096,32,TRANSPOSITION,MPI,SCATTER,0.060802698,0.005921841
4096,32,SYMMETRY,MPI,REDUCE,0.143420458,0.010180235
4096,32,TRANSPOSITION,MPI,SCATTER,0.057384491,0.005980253
4096,32,SYMMETRY,MPI,REDUCE,0.141669273,0.010458469
4096,32,TRANSPOSITION,MPI,SCATTER,0.058520555,0.006006002
4096,32,SYMMETRY,MPI,REDUCE,0.142112255,0.010186911
4096,32,TRANSPOSITION,MPI,SCATTER,0.062330723,0.005938768
4096,32,SYMMETRY,MPI,REDUCE,0.141438961,0.010258913
4096,32,TRANSPOSITION,MPI,SCATTER,0.056110144,0.006085157
4096,32,TRANSPOSITION,MPI,SCATTER,0.051782846,0.006166935
4096,32,TRANSPOSITION,MPI,BROADCAST,0.179312468,0.010043621
4096,32,TRANSPOSITION,MPI,SCATTER,0.047583103,0.006097794
4096,32,TRANSPOSITION,MPI,BROADCAST,0.177083492,0.009896278
4096,32,TRANSPOSITION,MPI,SCATTER,0.054705381,0.006177425
4096,32,TRANSPOSITION,MPI,BROADCAST,0.166666269,0.008337021
4096,32,TRANSPOSITION,MPI,SCATTER,0.054940224,0.006050110
4096,32,TRANSPOSITION,MPI,BROADCAST,0.163782120,0.010045290
4096,32,TRANSPOSITION,MPI,SCATTER,0.051414251,0.006044388
4096,32,TRANSPOSITION,MPI,BROADCAST,0.169566870,0.008347273
32,32,SYMMETRY,MPI,REDUCE,0.000068903,0.000000715
32,32,TRANSPOSITION,MPI,SCATTER,0.000057936,0.000000238
32,32,SYMMETRY,MPI,REDUCE,0.000027895,0.000000238
32,32,TRANSPOSITION,MPI,SCATTER,0.000025511,0.000000000
32,32,SYMMETRY,MPI,REDUCE,0.000027657,0.000000238
32,32,TRANSPOSITION,MPI,SCATTER,0.000024080,0.000000000
32,32,SYMMETRY,MPI,REDUCE,0.000028610,0.000000238
32,32,TRANSPOSITION,MPI,SCATTER,0.000025034,0.000000238
32,32,SYMMETRY,MPI,REDUCE,0.000026703,0.000000238
32,32,TRANSPOSITION,MPI,SCATTER,0.000024796,0.000000000
32,32,TRANSPOSITION,MPI,SCATTER,0.000051737,0.000000000
32,32,TRANSPOSITION,MPI,BROADCAST,0.000020266,0.000000477
32,32,TRANSPOSITION,MPI,SCATTER,0.000024319,0.000000000
32,32,TRANSPOSITION,MPI,BROADCAST,0.000034094,0.000000238
32,32,TRANSPOSITION,MPI,SCATTER,0.000025272,0.000000238
32,32,TRANSPOSITION,MPI,BROADCAST,0.000020504,0.000000238
32,32,TRANSPOSITION,MPI,SCATTER,0.000025034,0.000000000
32,32,TRANSPOSITION,MPI,BROADCAST,0.000019550,0.000000238
32,32,TRANSPOSITION,MPI,SCATTER,0.000025034,0.000000238
32,32,TRANSPOSITION,MPI,BROADCAST,0.000020742,0.000000238
64,32,SYMMETRY,MPI,REDUCE,0.000057697,0.000000715
64,32,TRANSPOSITION,MPI,SCATTER,0.000037670,0.000000477
64,32,SYMMETRY,MPI,REDUCE,0.000048876,0.000000715
64,32,TRANSPOSITION,MPI,SCATTER,0.000030518,0.000000477
64,32,SYMMETRY,MPI,REDUCE,0.000058889,0.000000477
64,32,TRANSPOSITION,MPI,SCATTER,0.000032187,0.000000238
64,32,SYMMETRY,MPI,REDUCE,0.000052691,0.000000715
64,32,TRANSPOSITION,MPI,SCATTER,0.000031471,0.000000477
64,32,SYMMETRY,MPI,REDUCE,0.000050545,0.000000477
64,32,TRANSPOSITION,MPI,SCATTER,0.000032425,0.000000477
64,32,TRANSPOSITION,MPI,SCATTER,0.000030279,0.000000477
64,32,TRANSPOSITION,MPI,BROADCAST,0.000046015,0.000000477
64,32,TRANSPOSITION,MPI,SCATTER,0.000030518,0.000000238
64,32,TRANSPOSITION,MPI,BROADCAST,0.000050545,0.000000715
64,32,TRANSPOSITION,MPI,SCATTER,0.000049353,0.000000477
64,32,TRANSPOSITION,MPI,BROADCAST,0.000046968,0.000000477
64,32,TRANSPOSITION,MPI,SCATTER,0.000029802,0.000000477
64,32,TRANSPOSITION,MPI,BROADCAST,0.000052452,0.000000715
64,32,TRANSPOSITION,MPI,SCATTER,0.000030041,0.000000238
64,32,TRANSPOSITION,MPI,BROADCAST,0.000049591,0.000000477
128,32,SYMMETRY,MPI,REDUCE,0.000175953,0.000002146
128,32,TRANSPOSITION,MPI,SCATTER,0.000077248,0.000001431
128,32,SYMMETRY,MPI,REDUCE,0.000117302,0.000002146
128,32,TRANSPOSITION,MPI,SCATTER,0.000061035,0.000001431
128,32,SYMMETRY,MPI,REDUCE,0.000116110,0.000002146
128,32,TRANSPOSITION,MPI,SCATTER,0.000063419,0.000001669
